TWOU,20190404,LOWEST
BAP,20190316,LOW
BAP,20190224,LOW
CRH,20190405,LOWEST
CCI,20190316,LOW
CCK,20190405,LOWEST
CUBE,20190405,LOWEST
CFR,20190405,LOWEST
CMI,20190316,LOW
CMI,20190224,LOW
CW,20190316,LOW
CWK,20190405,LOWEST
CVI,20190316,LOW
DHI,20190316,LOW
DHI,20190224,LOW
DHI,20190204,LOW
DHR,20190316,LOW
DHR,20190205,LOW
DRI,20190316,LOW
DAR,20190405,LOWEST
DVA,20190316,LOW
DCP,20190405,LOWEST
DECK,20190405,LOWEST
DE,20190316,LOW
DE,20190224,LOW
DELL,20190316,LOW
DELL,20190208,LOW
DVN,20190316,LOW
DVN,20190224,LOW
DEO,20190316,LOW
DEO,20190224,LOW
DLR,20190405,LOWEST
DFS,20190316,LOW
DLB,20190405,LOWEST
DG,20190316,LOW
DG,20190222,LOW
D,20190316,LOW
DPZ,20190306,LOW
DCI,20190316,LOW
DEI,20190405,LOWEST
DOV,20190405,LOWEST
RDY,20190316,LOW
RDY,20190224,LOW
DTE,20190405,LOWEST
DUK,20190316,LOW
DRE,20190405,LOWEST
DXC,20190306,LOW
DXC,20190212,LOW
EXP,20190308,LOW
EGP,20190405,LOWEST
EMN,20190405,LOWEST
ETN,20190316,LOW
EV,20190316,LOW
EV,20190224,LOW
ECL,20190405,LOWEST
EIX,20190405,LOWEST
EW,20190224,LOW
EW,20190204,LOW
ELAN,20190405,LOWEST
ESTC,20190405,LOWEST
LLY,20190315,LOW
ELLI,20190316,LOW
EME,20190405,LOWEST
EMR,20190316,LOW
EMR,20190216,LOW
ESRT,20190405,LOWEST
ENBL,20190405,LOWEST
ENB,20190305,LOW
ECA,20190316,LOW
ECA,20190208,LOW
EHC,20190405,LOWEST
ENIA,20190405,LOWEST
ENIC,20190405,LOWEST
ET,20190405,LOWEST
ENLC,20190316,LOW
ETR,20190226,LOW
EPD,20190316,LOW
EPD,20190221,LOW
EOG,20190316,LOW
EOG,20190224,LOW
EOG,20190204,LOW
EPAM,20190405,LOWEST
EPR,20190405,LOWEST
EQM,20190316,LOW
EQT,20190316,LOW
EQT,20190224,LOW
EFX,20190316,LOW
EFX,20190224,LOW
ETRN,20190405,LOWEST
EQC,20190405,LOWEST
ELS,20190405,LOWEST
EQR,20190405,LOWEST
ESNT,20190405,LOWEST
ESS,20190405,LOWEST
EL,20190316,LOW
EL,20190213,LOW
EVR,20190316,LOW
EVR,20190224,LOW
RE,20190405,LOWEST
EVRG,20190405,LOWEST
ES,20190316,LOW
EXC,20190405,LOWEST
EXR,20190405,LOWEST
FNB,20190405,LOWEST
FDS,20190405,LOWEST
FICO,20190405,LOWEST
FTCH,20190405,LOWEST
FRT,20190405,LOWEST
FNF,20190316,LOW
FIS,20190226,LOW
FAF,20190405,LOWEST
FDC,20190316,LOW
FDC,20190224,LOW
FHN,20190405,LOWEST
FR,20190405,LOWEST
FRC,20190316,LOW
FE,20190226,LOW
FLT,20190316,LOW
FND,20190405,LOWEST
FLO,20190405,LOWEST
FLS,20190405,LOWEST
FLR,20190405,LOWEST
FMC,20190316,LOW
FMC,20190224,LOW
FMX,20190316,LOW
FMX,20190206,LOW
FL,20190302,LOW
FL,20190209,LOW
FTS,20190316,LOW
FTV,20190405,LOWEST
FBHS,20190405,LOWEST
FNV,20190405,LOWEST
BEN,20190219,LOW
FCX,20190315,LOW
FMS,20190309,LOW
GPS,20190316,LOW
GPS,20190208,LOW
GDI,20190405,LOWEST
IT,20190405,LOWEST
GTES,20190405,LOWEST
GD,20190316,LOW
GD,20190205,LOW
GIS,20190228,LOW
GIS,20190208,LOW
GWR,20190316,LOW
GWR,20190219,LOW
G,20190316,LOW
GPC,20190405,LOWEST
GGB,20190316,LOW
GGB,20190224,LOW
GIL,20190405,LOWEST
GPN,20190405,LOWEST
GMED,20190405,LOWEST
GDDY,20190316,LOW
GDDY,20190224,LOW
GG,20190216,LOW
GGG,20190405,LOWEST
EAF,20190405,LOWEST
GPK,20190405,LOWEST
GRUB,20190316,LOW
GRUB,20190224,LOW
PAC,20190405,LOWEST
ASR,20190405,LOWEST
AVAL,20190316,LOW
TV,20190405,LOWEST
GWRE,20190405,LOWEST
HRB,20190316,LOW
HAE,20190405,LOWEST
HAL,20190316,LOW
HAL,20190224,LOW
HAL,20190204,LOW
HBI,20190405,LOWEST
HOG,20190213,LOW
HRS,20190316,LOW
HRS,20190224,LOW
HIG,20190405,LOWEST
HE,20190405,LOWEST
HCA,20190316,LOW
HCP,20190405,LOWEST
HDB,20190316,LOW
HDB,20190205,LOW
HR,20190405,LOWEST
HTA,20190405,LOWEST
HEI,20190405,LOWEST
HP,20190316,LOW
HLF,20190405,LOWEST
HSY,20190316,LOW
HSY,20190206,LOW
HES,20190316,LOW
HES,20190224,LOW
HES,20190204,LOW
HPE,20190316,LOW
HPE,20190224,LOW
HPE,20190204,LOW
HXL,20190405,LOWEST
HIW,20190405,LOWEST
HRC,20190316,LOW
HLT,20190316,LOW
HLT,20190224,LOW
HFC,20190316,LOW
HFC,20190224,LOW
HD,20190316,LOW
HON,20190316,LOW
HRL,20190405,LOWEST
HST,20190405,LOWEST
HHC,20190405,LOWEST
HPQ,20190307,LOW
HPQ,20190208,LOW
HNP,20190405,LOWEST
HUBB,20190405,LOWEST
HUBS,20190405,LOWEST
HPP,20190405,LOWEST
HUM,20190312,LOW
HUM,20190220,LOW
HII,20190306,LOW
HII,20190214,LOW
HUN,20190405,LOWEST
HUYA,20190405,LOWEST
H,20190301,LOW
H,20190209,LOW
IBN,20190316,LOW
IBN,20190209,LOW
IDA,20190405,LOWEST
IEX,20190316,LOW
ITW,20190405,LOWEST
INFY,20190308,LOW
ING,20190227,LOW
ING,20190207,LOW
IR,20190405,LOWEST
NGVT,20190405,LOWEST
INGR,20190405,LOWEST
NSP,20190405,LOWEST
ICE,20190309,LOW
ICE,20190217,LOW
IHG,20190316,LOW
IHG,20190224,LOW
IBM,20190226,LOW
IFF,20190316,LOW
IP,20190316,LOW
IPG,20190316,LOW
IPG,20190224,LOW
INXN,20190405,LOWEST
IVZ,20190214,LOW
INVH,20190405,LOWEST
IQV,20190405,LOWEST
IRM,20190405,LOWEST
ICL,20190316,LOW
ICL,20190224,LOW
ITCB,20190316,LOW
ITUB,20190316,LOW
ITUB,20190220,LOW
ITT,20190405,LOWEST
SJM,20190316,LOW
JBL,20190405,LOWEST
JEC,20190301,LOW
JEC,20190209,LOW
JHX,20190405,LOWEST
JHG,20190316,LOW
JHG,20190224,LOW
JBGS,20190316,LOW
JEF,20190316,LOW
JCI,20190308,LOW
JCI,20190216,LOW
JLL,20190227,LOW
JNPR,20190316,LOW
JNPR,20190221,LOW
KSU,20190307,LOW
KSU,20190215,LOW
KAR,20190405,LOWEST
KB,20190405,LOWEST
K,20190312,LOW
K,20190220,LOW
KMPR,20190405,LOWEST
KDP,20190316,LOW
KEY,20190405,LOWEST
KEYS,20190405,LOWEST
KRC,20190405,LOWEST
KMB,20190316,LOW
KMB,20190224,LOW
KIM,20190316,LOW
KMI,20190305,LOW
KGC,20190316,LOW
KEX,20190405,LOWEST
KL,20190405,LOWEST
KNX,20190405,LOWEST
KSS,20190316,LOW
KSS,20190213,LOW
PHG,20190309,LOW
PHG,20190206,LOW
KEP,20190316,LOW
KT,20190316,LOW
LB,20190316,LOW
LB,20190208,LOW
LLL,20190316,LOW
LLL,20190224,LOW
LH,20190316,LOW
LW,20190316,LOW
LVS,20190405,LOWEST
LTM,20190314,LOW
LTM,20190220,LOW
LAZ,20190209,LOW
LEA,20190316,LOW
LEG,20190316,LOW
LDOS,20190405,LOWEST
LEN,20190307,LOW
LEN,20190215,LOW
LII,20190405,LOWEST
LPL,20190316,LOW
LPL,20190224,LOW
LPT,20190405,LOWEST
LSI,20190405,LOWEST
LNC,20190405,LOWEST
LIN,20190316,LOW
LIN,20190209,LOW
LN,20190316,LOW
LN,20190224,LOW
LN,20190204,LOW
LYV,20190405,LOWEST
RAMP,20190405,LOWEST
L,20190405,LOWEST
LOW,20190316,LOW
LOW,20190207,LOW
LYB,20190301,LOW
LYB,20190209,LOW
MTB,20190405,LOWEST
MAC,20190405,LOWEST
MIC,20190405,LOWEST
M,20190316,LOW
M,20190206,LOW
MMP,20190309,LOW
MMP,20190217,LOW
MGA,20190306,LOW
MAN,20190405,LOWEST
MFC,20190226,LOW
MRO,20190316,LOW
MPC,20190316,LOW
MPC,20190220,LOW
MKL,20190405,LOWEST
VAC,20190405,LOWEST
MMC,20190212,LOW
MLM,20190405,LOWEST
MAS,20190405,LOWEST
MTZ,20190405,LOWEST
MA,20190216,LOW
MMS,20190405,LOWEST
MKC,20190405,LOWEST
MCD,20190305,LOW
MCD,20190213,LOW
MCK,20190316,LOW
MDU,20190405,LOWEST
MPW,20190405,LOWEST
MDT,20190405,LOWEST
MET,20190215,LOW
MTD,20190405,LOWEST
MTG,20190405,LOWEST
MGM,20190316,LOW
MGM,20190224,LOW
MGM,20190204,LOW
MFGP,20190316,LOW
MFGP,20190224,LOW
MAA,20190405,LOWEST
MFG,20190316,LOW
MFG,20190214,LOW
MBT,20190405,LOWEST
MHK,20190405,LOWEST
MOH,20190405,LOWEST
TAP,20190316,LOW
MCO,20190405,LOWEST
MOS,20190316,LOW
MSI,20190405,LOWEST
MPLX,20190405,LOWEST
MSA,20190405,LOWEST
MSM,20190316,LOW
MUR,20190301,LOW
MUR,20190209,LOW
NFG,20190405,LOWEST
NGG,20190215,LOW
NHI,20190405,LOWEST
NOV,20190316,LOW
NNN,20190405,LOWEST
SID,20190316,LOW
SID,20190224,LOW
NCR,20190405,LOWEST
EDU,20190405,LOWEST
NEWR,20190316,LOW
NRZ,20190405,LOWEST
NYCB,20190405,LOWEST
NYT,20190301,LOW
NJR,20190405,LOWEST
NEU,20190405,LOWEST
NEE,20190316,LOW
NLSN,20190316,LOW
NLSN,20190214,LOW
NIO,20190309,LOW
NIO,20190217,LOW
NI,20190316,LOW
NI,20190224,LOW
NBL,20190306,LOW
NOK,20190301,LOW
NOMD,20190316,LOW
NOMD,20190208,LOW
NMR,20190309,LOW
JWN,20190316,LOW
JWN,20190208,LOW
NSC,20190316,LOW
NSC,20190224,LOW
NOC,20190316,LOW
NOC,20190224,LOW
NWE,20190406,LOWEST
NCLH,20190406,LOWEST
NVO,20190228,LOW
NRG,20190316,LOW
NUE,20190316,LOW
NUE,20190223,LOW
NTR,20190316,LOW
NEA,20190406,LOWEST
NVT,20190406,LOWEST
NVR,20190406,LOWEST
OAK,20190316,LOW
OAK,20190221,LOW
OXY,20190316,LOW
OGE,20190406,LOWEST
ORI,20190406,LOWEST
OLN,20190406,LOWEST
OHI,20190406,LOWEST
OMC,20190316,LOW
OMC,20190224,LOW
OGS,20190406,LOWEST
OMF,20190406,LOWEST
OKE,20190316,LOW
OKE,20190219,LOW
ORCL,20190316,LOW
ORAN,20190316,LOW
ORAN,20190207,LOW
IX,20190316,LOW
OSK,20190316,LOW
OC,20190406,LOWEST
PKG,20190406,LOWEST
PAGS,20190406,LOWEST
PANW,20190316,LOW
PGRE,20190406,LOWEST
PK,20190406,LOWEST
PH,20190406,LOWEST
PE,20190406,LOWEST
PAYC,20190406,LOWEST
PBF,20190316,LOW
PSO,20190316,LOW
PEB,20190406,LOWEST
PBA,20190406,LOWEST
PAG,20190316,LOW
PNR,20190406,LOWEST
PEN,20190406,LOWEST
PFGC,20190406,LOWEST
PKI,20190406,LOWEST
PRGO,20190406,LOWEST
PRSP,20190406,LOWEST
PM,20190214,LOW
PSX,20190224,LOW
PSXP,20190316,LOW
DOC,20190406,LOWEST
PNW,20190406,LOWEST
PXD,20190316,LOW
PXD,20190224,LOW
PAA,20190316,LOW
PAA,20190224,LOW
PAGP,20190406,LOWEST
PLNT,20190406,LOWEST
PHI,20190406,LOWEST
PNC,20190316,LOW
PNC,20190224,LOW
PNC,20190204,LOW
PNM,20190406,LOWEST
PII,20190406,LOWEST
POR,20190406,LOWEST
PKX,20190206,LOW
POST,20190406,LOWEST
PPG,20190316,LOW
PPG,20190224,LOW
PPG,20190204,LOW
PPL,20190406,LOWEST
PRI,20190406,LOWEST
PG,20190316,LOW
PG,20190224,LOW
PGR,20190406,LOWEST
PLD,20190316,LOW
PB,20190406,LOWEST
PRU,20190316,LOW
PRU,20190215,LOW
PUK,20190221,LOW
PSB,20190406,LOWEST
TLK,20190406,LOWEST
PEG,20190406,LOWEST
PSA,20190406,LOWEST
PHM,20190316,LOW
PHM,20190224,LOW
PSTG,20190406,LOWEST
PVH,20190307,LOW
PVH,20190215,LOW
QGEN,20190316,LOW
QGEN,20190216,LOW
PWR,20190406,LOWEST
DGX,20190406,LOWEST
RDN,20190406,LOWEST
RL,20190316,LOW
RL,20190224,LOW
RJF,20190406,LOWEST
RYN,20190406,LOWEST
O,20190406,LOWEST
RHT,20190316,LOW
RHT,20190224,LOW
RBC,20190406,LOWEST
RF,20190406,LOWEST
RGA,20190406,LOWEST
RS,20190406,LOWEST
RELX,20190316,LOW
RNR,20190316,LOW
RSG,20190406,LOWEST
RMD,20190316,LOW
QSR,20190316,LOW
QSR,20190224,LOW
REXR,20190406,LOWEST
RNG,20190406,LOWEST
RBA,20190406,LOWEST
RHI,20190316,LOW
ROK,20190316,LOW
RCI,20190316,LOW
RCI,20190224,LOW
ROL,20190406,LOWEST
ROP,20190316,LOW
ROP,20190224,LOW
RY,20190315,LOW
RCL,20190316,LOW
RCL,20190224,LOW
RPM,20190406,LOWEST
R,20190406,LOWEST
RHP,20190406,LOWEST
SPGI,20190316,LOW
CRM,20190306,LOW
CRM,20190212,LOW
SC,20190316,LOW
SAP,20190308,LOW
SSL,20190316,LOW
SLB,20190227,LOW
SNDR,20190406,LOWEST
SAIC,20190316,LOW
SMG,20190406,LOWEST
SE,20190316,LOW
SEE,20190406,LOWEST
SMI,20190406,LOWEST
SRE,20190308,LOW
SRE,20190216,LOW
ST,20190406,LOWEST
SCI,20190406,LOWEST
SERV,20190406,LOWEST
NOW,20190406,LOWEST
SJR,20190316,LOW
SJR,20190224,LOW
SHLX,20190316,LOW
SHW,20190309,LOW
SHW,20190217,LOW
SHG,20190406,LOWEST
SHOP,20190316,LOW
SHOP,20190224,LOW
SPG,20190406,LOWEST
SHI,20190406,LOWEST
SIX,20190316,LOW
SKM,20190406,LOWEST
SKX,20190406,LOWEST
SLG,20190406,LOWEST
SNN,20190316,LOW
SNN,20190220,LOW
SNAP,20190223,LOW
SNA,20190406,LOWEST
SQM,20190316,LOW
SQM,20190208,LOW
SWI,20190406,LOWEST
SON,20190406,LOWEST
SNE,20190302,LOW
SO,20190406,LOWEST
SCCO,20190316,LOW
SCCO,20190221,LOW
SWX,20190406,LOWEST
SR,20190406,LOWEST
SPR,20190208,LOW
SAVE,20190406,LOWEST
SRC,20190406,LOWEST
SQ,20190316,LOW
STAG,20190406,LOWEST
SWK,20190316,LOW
STWD,20190406,LOWEST
STT,20190316,LOW
STT,20190224,LOW
STT,20190204,LOW
STE,20190406,LOWEST
STL,20190406,LOWEST
SF,20190316,LOW
SF,20190224,LOW
STM,20190406,LOWEST
STOR,20190406,LOWEST
SYK,20190316,LOW
SMFG,20190316,LOW
SMFG,20190224,LOW
SMFG,20190204,LOW
SUI,20190406,LOWEST
SLF,20190316,LOW
SLF,20190224,LOW
SU,20190316,LOW
STI,20190222,LOW
SUZ,20190312,LOW
SUZ,20190220,LOW
SYF,20190406,LOWEST
SNX,20190406,LOWEST
SNV,20190406,LOWEST
SYY,20190406,LOWEST
DATA,20190316,LOW
TSM,20190316,LOW
TSM,20190224,LOW
TAK,20190216,LOW
TAL,20190406,LOWEST
TGE,20190316,LOW
TGE,20190219,LOW
TPR,20190316,LOW
TPR,20190224,LOW
TRGP,20190316,LOW
TARO,20190406,LOWEST
TTM,20190307,LOW
TTM,20190209,LOW
TCF,20190406,LOWEST
TEL,20190406,LOWEST
FTI,20190226,LOW
TECK,20190316,LOW
TECK,20190224,LOW
TDOC,20190406,LOWEST
TDY,20190406,LOWEST
TFX,20190316,LOW
VIV,20190316,LOW
VIV,20190224,LOW
TEF,20190316,LOW
TDS,20190316,LOW
TU,20190316,LOW
TU,20190224,LOW
TS,20190302,LOW
TS,20190210,LOW
TME,20190406,LOWEST
TDC,20190406,LOWEST
TX,20190406,LOWEST
TEVA,20190305,LOW
TPL,20190406,LOWEST
TXT,20190316,LOW
TXT,20190224,LOW
TXT,20190204,LOW
AES,20190316,LOW
SCHW,20190316,LOW
COO,20190406,LOWEST
THG,20190316,LOW
THG,20190224,LOW
THG,20190204,LOW
MSG,20190308,LOW
TRV,20190316,LOW
TRV,20190224,LOW
TMO,20190305,LOW
TMO,20190213,LOW
TRI,20190301,LOW
TRI,20190209,LOW
THO,20190316,LOW
TIF,20190302,LOW
TIF,20190210,LOW
TSU,20190314,LOW
TSU,20190222,LOW
TKR,20190406,LOWEST
TJX,20190316,LOW
TJX,20190207,LOW
TOL,20190316,LOW
TOL,20190206,LOW
TMK,20190406,LOWEST
TTC,20190406,LOWEST
TD,20190316,LOW
TSS,20190406,LOWEST
TRP,20190309,LOW
TDG,20190316,LOW
TRU,20190316,LOW
THS,20190406,LOWEST
TREX,20190406,LOWEST
TRCO,20190228,LOW
TRCO,20190208,LOW
TNET,20190406,LOWEST
TKC,20190406,LOWEST
TWLO,20190316,LOW
TWLO,20190224,LOW
TWTR,20190316,LOW
TWO,20190406,LOWEST
TYL,20190406,LOWEST
TSN,20190228,LOW
TSN,20190208,LOW
USB,20190316,LOW
USB,20190224,LOW
UBS,20190406,LOWEST
UDR,20190406,LOWEST
UGI,20190313,LOW
UGP,20190406,LOWEST
UA,20190316,LOW
UA,20190220,LOW
UAA,20190316,LOW
UAA,20190220,LOW
UN,20190406,LOWEST
UL,20190211,LOW
UNP,20190316,LOW
UNP,20190224,LOW
UMC,20190316,LOW
UPS,20190228,LOW
URI,20190316,LOW
USM,20190406,LOWEST
UTX,20190316,LOW
UTX,20190224,LOW
UNVR,20190406,LOWEST
UHS,20190316,LOW
UNM,20190406,LOWEST
USFD,20190406,LOWEST
USG,20190406,LOWEST
VFC,20190316,LOW
VFC,20190224,LOW
VFC,20190204,LOW
MTN,20190406,LOWEST
VLO,20190302,LOW
VLO,20190210,LOW
VVV,20190406,LOWEST
VAR,20190406,LOWEST
VEEV,20190406,LOWEST
VTR,20190406,LOWEST
VER,20190406,LOWEST
VZ,20190221,LOW
VET,20190406,LOWEST
VSM,20190306,LOW
VSM,20190207,LOW
VICI,20190406,LOWEST
VIPS,20190406,LOWEST
VST,20190406,LOWEST
VMW,20190316,LOW
VMW,20190209,LOW
VNO,20190316,LOW
VOYA,20190406,LOWEST
VMC,20190316,LOW
WPC,20190406,LOWEST
WRB,20190406,LOWEST
GRA,20190406,LOWEST
GWW,20190316,LOW
WBC,20190308,LOW
WBC,20190207,LOW
WCN,20190406,LOWEST
WM,20190406,LOWEST
WAT,20190406,LOWEST
WSO,20190406,LOWEST
W,20190316,LOW
WBS,20190406,LOWEST
WEC,20190406,LOWEST
WRI,20190406,LOWEST
WCG,20190306,LOW
WCG,20190214,LOW
WELL,20190406,LOWEST
WST,20190406,LOWEST
WAL,20190316,LOW
WES,20190316,LOW
WES,20190224,LOW
WU,20190316,LOW
WAB,20190316,LOW
WAB,20190224,LOW
WLK,20190406,LOWEST
WRK,20190406,LOWEST
WEX,20190406,LOWEST
WY,20190316,LOW
WY,20190224,LOW
WPM,20190406,LOWEST
WHR,20190316,LOW
WHR,20190224,LOW
WHR,20190204,LOW
WMB,20190406,LOWEST
WSM,20190316,LOW
WIT,20190316,LOW
WIT,20190221,LOW
WWE,20190308,LOW
WP,20190316,LOW
WPP,20190209,LOW
WPX,20190406,LOWEST
WYND,20190406,LOWEST
WH,20190406,LOWEST
XPO,20190316,LOW
XPO,20190224,LOW
XYL,20190406,LOWEST
YPF,20190228,LOW
YPF,20190206,LOW
YUMC,20190316,LOW
YUMC,20190224,LOW
YUM,20190316,LOW
YUM,20190220,LOW
ZAYO,20190316,LOW
ZAYO,20190214,LOW
ZEN,20190406,LOWEST
ZBH,20190316,LOW
ZBH,20190224,LOW
ZTS,20190316,LOW
ZTO,20190406,LOWEST
CQP,20190406,LOWEST
LNG,20190315,LOW
LNG,20190206,LOW
IMO,20190406,LOWEST
SEB,20190406,LOWEST
TWOU,20190406,LOWEST
